collection_date,route,advance_days,representative_fare,observation_count
2026-08-04,HYD_DEL,7,8512.33,12
2026-08-04,MAA_DEL,7,11158.349999999999,16
2026-08-04,BLR_DEL,15,9178.85,15
2026-08-04,BLR_HYD,15,5309.389999999999,16
2026-08-04,BOM_BLR,15,6944.92,10
2026-08-04,BOM_DEL,15,8333.36,15
2026-08-04,CCU_DEL,15,7770.71,11
2026-08-04,DEL_BLR,15,9609.59,9
2026-08-04,DEL_BOM,15,7866.81,13
2026-08-04,DEL_CCU,15,7937.1,18
2026-08-04,HYD_DEL,15,7214.65,17
2026-08-04,MAA_DEL,15,10230.66,13
2026-08-04,BLR_DEL,30,7485.48,19
2026-08-04,BLR_HYD,30,4438.39,12
2026-08-04,BOM_BLR,30,5880.355,10
2026-08-04,BOM_DEL,30,7007.03,9
2026-08-04,CCU_DEL,30,6992.26,17
2026-08-04,DEL_BLR,30,7616.84,11
2026-08-04,DEL_BOM,30,6545.6900000000005,10
2026-08-04,DEL_CCU,30,6668.83,14
2026-08-04,HYD_DEL,30,6099.57,10
2026-08-04,MAA_DEL,30,7611.775,18
2026-08-04,BLR_DEL,45,7364.46,13
2026-08-04,BLR_HYD,45,4158.505,24
2026-08-04,BOM_BLR,45,5646.23,15
2026-08-04,BOM_DEL,45,6363.26,12
2026-08-04,CCU_DEL,45,6743.32,17
2026-08-04,DEL_BLR,45,7218.985000000001,12
2026-08-04,DEL_BOM,45,6602.0,15
2026-08-04,DEL_CCU,45,6717.370000000001,8
2026-08-04,HYD_DEL,45,6248.535,14
2026-08-04,MAA_DEL,45,8049.39,19
2026-08-05,BLR_DEL,1,13702.33,15
2026-08-05,BLR_HYD,1,7116.030000000001,20
2026-08-05,BOM_BLR,1,10293.035,18
2026-08-05,BOM_DEL,1,11962.73,15
2026-08-05,CCU_DEL,1,11942.815,12
2026-08-05,DEL_BLR,1,13996.54,11
2026-08-05,DEL_BOM,1,11021.82,21
2026-08-05,DEL_CCU,1,12269.720000000001,14
2026-08-05,HYD_DEL,1,10731.505000000001,14
2026-08-05,MAA_DEL,1,13727.845000000001,18
2026-08-05,BLR_DEL,7,9899.07,23
2026-08-05,BLR_HYD,7,5999.915,14
2026-08-05,BOM_BLR,7,7937.67,13
2026-08-05,BOM_DEL,7,9698.765,20
2026-08-05,CCU_DEL,7,8967.71,16
2026-08-05,DEL_BLR,7,10258.72,15
2026-08-05,DEL_BOM,7,8631.974999999999,8
2026-08-05,DEL_CCU,7,9762.545,20
2026-08-05,HYD_DEL,7,9034.33,17
2026-08-05,MAA_DEL,7,10631.77,19
2026-08-05,BLR_DEL,15,8450.630000000001,12
2026-08-05,BLR_HYD,15,5127.33,7
2026-08-05,BOM_BLR,15,7234.37,9
2026-08-05,BOM_DEL,15,7369.73,15
2026-08-05,CCU_DEL,15,8333.990000000002,6
2026-08-05,DEL_BLR,15,8787.83,18
2026-08-05,DEL_BOM,15,8052.85,13
2026-08-05,DEL_CCU,15,8603.555,20
2026-08-05,HYD_DEL,15,7462.48,18
2026-08-05,MAA_DEL,15,9418.224999999999,18
2026-08-05,BLR_DEL,30,6949.07,14
2026-08-05,BLR_HYD,30,4516.375,10
2026-08-05,BOM_BLR,30,6208.46,17
2026-08-05,BOM_DEL,30,7404.995,18
2026-08-05,CCU_DEL,30,7557.55,21
2026-08-05,DEL_BLR,30,7707.27,12
2026-08-05,DEL_BOM,30,6217.915,8
2026-08-05,DEL_CCU,30,6586.87,9
2026-08-05,HYD_DEL,30,6363.8,25
2026-08-05,MAA_DEL,30,8417.48,17
2026-08-05,BLR_DEL,45,8350.36,14
2026-08-05,BLR_HYD,45,4836.26,17
2026-08-05,BOM_BLR,45,6198.64,17
2026-08-05,BOM_DEL,45,7341.74,18
2026-08-05,CCU_DEL,45,7561.77,12
2026-08-05,DEL_BLR,45,7841.39,12
2026-08-05,DEL_BOM,45,6640.13,11
2026-08-05,DEL_CCU,45,7999.91,14
2026-08-05,HYD_DEL,45,6631.65,13
2026-08-05,MAA_DEL,45,8551.23,20
2026-08-06,BLR_DEL,1,13158.94,17
2026-08-06,BLR_HYD,1,7418.33,20
2026-08-06,BOM_BLR,1,10378.619999999999,10
2026-08-06,BOM_DEL,1,11886.2,18
2026-08-06,CCU_DEL,1,13084.03,17
2026-08-06,DEL_BLR,1,12826.645,14
2026-08-06,DEL_BOM,1,11426.84,17
2026-08-06,DEL_CCU,1,11947.41,15
2026-08-06,HYD_DEL,1,11149.23,13
2026-08-06,MAA_DEL,1,14781.46,13
2026-08-06,BLR_DEL,7,10156.61,13
2026-08-06,BLR_HYD,7,5873.5599999999995,12
2026-08-06,BOM_BLR,7,8205.435000000001,10
2026-08-06,BOM_DEL,7,8567.59,9
2026-08-06,CCU_DEL,7,9852.535,16
2026-08-06,DEL_BLR,7,9757.5,21
2026-08-06,DEL_BOM,7,9191.04,9
2026-08-06,DEL_CCU,7,9736.78,17
2026-08-06,HYD_DEL,7,8037.59,13
2026-08-06,MAA_DEL,7,10446.24,12
2026-08-06,BLR_DEL,15,8974.055,16
2026-08-06,BLR_HYD,15,5015.5650000000005,10
2026-08-06,BOM_BLR,15,7226.0,15
2026-08-06,BOM_DEL,15,8221.805,18
2026-08-06,CCU_DEL,15,7638.605,12
2026-08-06,DEL_BLR,15,8778.23,15
2026-08-06,DEL_BOM,15,7997.83,12
2026-08-06,DEL_CCU,15,8442.86,15
2026-08-06,HYD_DEL,15,6807.58,13
2026-08-06,MAA_DEL,15,9473.77,13
2026-08-06,BLR_DEL,30,8644.25,10
2026-08-06,BLR_HYD,30,4845.115,16
2026-08-06,BOM_BLR,30,6771.76,12
2026-08-06,BOM_DEL,30,7269.09,10
2026-08-06,CCU_DEL,30,8040.64,9
2026-08-06,DEL_BLR,30,7921.32,17
2026-08-06,DEL_BOM,30,6994.82,19
2026-08-06,DEL_CCU,30,7406.5,21
2026-08-06,HYD_DEL,30,6833.33,11
2026-08-06,MAA_DEL,30,9248.29,13
2026-08-06,BLR_DEL,45,8046.77,17
2026-08-06,BLR_HYD,45,4374.75,17
2026-08-06,BOM_BLR,45,6370.83,16
2026-08-06,BOM_DEL,45,7480.0,25
2026-08-06,CCU_DEL,45,7386.295,18
2026-08-06,DEL_BLR,45,8715.36,13
2026-08-06,DEL_BOM,45,7013.16,11
2026-08-06,DEL_CCU,45,7945.69,13
2026-08-06,HYD_DEL,45,6251.66,7
2026-08-06,MAA_DEL,45,8075.445,12
2026-08-07,BLR_DEL,1,14402.73,15
2026-08-07,BLR_HYD,1,8540.94,9
2026-08-07,BOM_BLR,1,11048.205,20
2026-08-07,BOM_DEL,1,12491.6,16
2026-08-07,CCU_DEL,1,13209.62,9
2026-08-07,DEL_BLR,1,14243.3,21
2026-08-07,DEL_BOM,1,12903.47,16
2026-08-07,DEL_CCU,1,13800.905,12
2026-08-07,HYD_DEL,1,11649.455,22
2026-08-07,MAA_DEL,1,14755.83,17
2026-08-07,BLR_DEL,7,10376.93,15
2026-08-07,BLR_HYD,7,6243.32,7
2026-08-07,BOM_BLR,7,7879.11,9
2026-08-07,BOM_DEL,7,8393.525000000001,14
2026-08-07,CCU_DEL,7,9308.17,19
2026-08-07,DEL_BLR,7,10086.64,17
2026-08-07,DEL_BOM,7,9666.42,19
2026-08-07,DEL_CCU,7,9644.95,20
2026-08-07,HYD_DEL,7,9139.85,15
2026-08-07,MAA_DEL,7,10501.36,15
2026-08-07,BLR_DEL,15,9757.595,10
2026-08-07,BLR_HYD,15,5692.715,14
2026-08-07,BOM_BLR,15,8128.2,11
2026-08-07,BOM_DEL,15,8854.38,15
2026-08-07,CCU_DEL,15,8292.96,11
2026-08-07,DEL_BLR,15,9480.31,15
2026-08-07,DEL_BOM,15,8647.32,16
2026-08-07,DEL_CCU,15,9896.22,15
2026-08-07,HYD_DEL,15,7485.49,9
2026-08-07,MAA_DEL,15,9680.88,15
2026-08-07,BLR_DEL,30,8789.56,20
2026-08-07,BLR_HYD,30,5087.425,14
2026-08-07,BOM_BLR,30,6841.4,13
2026-08-07,BOM_DEL,30,7954.09,14
2026-08-07,CCU_DEL,30,7780.92,12
2026-08-07,DEL_BLR,30,8791.145,16
2026-08-07,DEL_BOM,30,7576.225,14
2026-08-07,DEL_CCU,30,8279.16,23
2026-08-07,HYD_DEL,30,6818.56,18
2026-08-07,MAA_DEL,30,8644.98,19
2026-08-07,BLR_DEL,45,7296.08,22
2026-08-07,BLR_HYD,45,4263.3,23
2026-08-07,BOM_BLR,45,5756.4400000000005,6
2026-08-07,BOM_DEL,45,6048.26,17
2026-08-07,CCU_DEL,45,6675.6,18
2026-08-07,DEL_BLR,45,7234.52,13
2026-08-07,DEL_BOM,45,6221.87,19
2026-08-07,DEL_CCU,45,6634.65,16
2026-08-07,HYD_DEL,45,6323.17,14
2026-08-07,MAA_DEL,45,7637.65,14
2026-08-08,BLR_DEL,1,14818.37,13
2026-08-08,BLR_HYD,1,7268.44,13
2026-08-08,BOM_BLR,1,12336.3,20
2026-08-08,BOM_DEL,1,12590.69,18
2026-08-08,CCU_DEL,1,13075.92,13
2026-08-08,DEL_BLR,1,14409.54,17
2026-08-08,DEL_BOM,1,12726.08,15
2026-08-08,DEL_CCU,1,13911.91,19
2026-08-08,HYD_DEL,1,12105.78,19
2026-08-08,MAA_DEL,1,15261.814999999999,6
2026-08-08,BLR_DEL,7,10815.81,13
2026-08-08,BLR_HYD,7,6850.5599999999995,26
2026-08-08,BOM_BLR,7,9151.15,13
2026-08-08,BOM_DEL,7,9500.01,9
2026-08-08,CCU_DEL,7,10560.14,23
2026-08-08,DEL_BLR,7,11224.04,11
2026-08-08,DEL_BOM,7,10300.03,23
2026-08-08,DEL_CCU,7,10600.59,17
2026-08-08,HYD_DEL,7,9010.07,23
2026-08-08,MAA_DEL,7,12882.78,14
2026-08-08,BLR_DEL,15,9980.49,13
2026-08-08,BLR_HYD,15,5498.855,16
2026-08-08,BOM_BLR,15,7505.71,15
2026-08-08,BOM_DEL,15,8274.22,21
2026-08-08,CCU_DEL,15,9398.79,15
2026-08-08,DEL_BLR,15,10096.955,16
2026-08-08,DEL_BOM,15,8746.86,23
2026-08-08,DEL_CCU,15,9204.38,13
2026-08-08,HYD_DEL,15,7801.54,17
2026-08-08,MAA_DEL,15,10077.95,15
2026-08-08,BLR_DEL,30,7727.78,15
2026-08-08,BLR_HYD,30,4384.42,17
2026-08-08,BOM_BLR,30,5932.344999999999,16
2026-08-08,BOM_DEL,30,6572.1900000000005,18
2026-08-08,CCU_DEL,30,7217.16,13
2026-08-08,DEL_BLR,30,7658.27,12
2026-08-08,DEL_BOM,30,6810.76,13
2026-08-08,DEL_CCU,30,6891.93,15
2026-08-08,HYD_DEL,30,6374.45,19
2026-08-08,MAA_DEL,30,7018.615,12
2026-08-08,BLR_DEL,45,7055.26,19
2026-08-08,BLR_HYD,45,3815.465,14
2026-08-08,BOM_BLR,45,5912.77,19
2026-08-08,BOM_DEL,45,6046.81,17
2026-08-08,CCU_DEL,45,6695.8150000000005,16
2026-08-08,DEL_BLR,45,6801.969999999999,12
2026-08-08,DEL_BOM,45,6389.745,22
2026-08-08,DEL_CCU,45,6245.195,10
2026-08-08,HYD_DEL,45,6278.385,14
2026-08-08,MAA_DEL,45,7332.66,16
2026-08-09,BLR_DEL,1,12865.97,17
2026-08-09,BLR_HYD,1,7224.485,14
2026-08-09,BOM_BLR,1,10319.17,13
2026-08-09,BOM_DEL,1,11635.53,13
2026-08-09,CCU_DEL,1,12159.3,11
2026-08-09,DEL_BLR,1,12845.915,12
2026-08-09,DEL_BOM,1,11564.38,11
2026-08-09,DEL_CCU,1,11777.19,13
2026-08-09,HYD_DEL,1,10616.62,17
2026-08-09,MAA_DEL,1,13186.43,12
2026-08-09,BLR_DEL,7,11633.01,13
2026-08-09,BLR_HYD,7,6919.225,16
2026-08-09,BOM_BLR,7,9507.48,7
2026-08-09,BOM_DEL,7,10237.765,18
2026-08-09,CCU_DEL,7,10604.16,16
2026-08-09,DEL_BLR,7,11218.04,17
2026-08-09,DEL_BOM,7,9613.3,13
2026-08-09,DEL_CCU,7,10568.619999999999,20
2026-08-09,HYD_DEL,7,8530.21,7
2026-08-09,MAA_DEL,7,11550.79,18
2026-08-09,BLR_DEL,15,9120.720000000001,22
2026-08-09,BLR_HYD,15,5233.31,15
2026-08-09,BOM_BLR,15,6465.67,11
2026-08-09,BOM_DEL,15,8094.0599999999995,22
2026-08-09,CCU_DEL,15,8645.650000000001,16
2026-08-09,DEL_BLR,15,8439.82,11
2026-08-09,DEL_BOM,15,7379.16,18
2026-08-09,DEL_CCU,15,8726.99,15
2026-08-09,HYD_DEL,15,7354.389999999999,6
2026-08-09,MAA_DEL,15,8879.445,16
2026-08-09,BLR_DEL,30,7853.57,23
2026-08-09,BLR_HYD,30,4500.95,16
2026-08-09,BOM_BLR,30,5952.83,19
2026-08-09,BOM_DEL,30,6885.3099999999995,18
2026-08-09,CCU_DEL,30,7440.799999999999,10
2026-08-09,DEL_BLR,30,7827.625,18
2026-08-09,DEL_BOM,30,7297.01,20
2026-08-09,DEL_CCU,30,7199.75,23
2026-08-09,HYD_DEL,30,6152.985000000001,20
2026-08-09,MAA_DEL,30,8644.77,25
2026-08-09,BLR_DEL,45,7313.55,16
2026-08-09,BLR_HYD,45,4152.665,10
2026-08-09,BOM_BLR,45,5590.59,15
2026-08-09,BOM_DEL,45,6424.110000000001,14
2026-08-09,CCU_DEL,45,6871.639999999999,14
2026-08-09,DEL_BLR,45,6933.53,15
2026-08-09,DEL_BOM,45,6620.46,15
2026-08-09,DEL_CCU,45,6813.66,9
2026-08-09,HYD_DEL,45,5621.045,16
2026-08-09,MAA_DEL,45,8174.2,18
2026-08-10,BLR_DEL,1,13620.53,20
2026-08-10,BLR_HYD,1,7367.78,11
2026-08-10,BOM_BLR,1,10731.43,15
2026-08-10,BOM_DEL,1,12053.75,17
2026-08-10,CCU_DEL,1,12163.64,21
2026-08-10,DEL_BLR,1,12739.925,10
2026-08-10,DEL_BOM,1,11326.94,21
2026-08-10,DEL_CCU,1,12693.635,18
2026-08-10,HYD_DEL,1,10491.94,13
2026-08-10,MAA_DEL,1,13920.154999999999,16
2026-08-10,BLR_DEL,7,10607.75,17
2026-08-10,BLR_HYD,7,6049.55,21
2026-08-10,BOM_BLR,7,8202.19,15
2026-08-10,BOM_DEL,7,9354.94,9
2026-08-10,CCU_DEL,7,9331.310000000001,18
2026-08-10,DEL_BLR,7,10586.0,15
2026-08-10,DEL_BOM,7,9518.32,11
2026-08-10,DEL_CCU,7,10482.28,16
2026-08-10,HYD_DEL,7,8732.064999999999,18
2026-08-10,MAA_DEL,7,10837.31,13
2026-08-10,BLR_DEL,15,8698.95,7
2026-08-10,BLR_HYD,15,5149.66,14
2026-08-10,BOM_BLR,15,6841.610000000001,12
2026-08-10,BOM_DEL,15,7971.54,14
2026-08-10,CCU_DEL,15,8847.855,14
2026-08-10,DEL_BLR,15,8420.06,19
2026-08-10,DEL_BOM,15,7879.01,12
2026-08-10,DEL_CCU,15,8019.465,12
2026-08-10,HYD_DEL,15,7102.89,16
2026-08-10,MAA_DEL,15,9009.759999999998,16
2026-08-10,BLR_DEL,30,7802.75,9
2026-08-10,BLR_HYD,30,4346.860000000001,16
2026-08-10,BOM_BLR,30,6160.1900000000005,10
2026-08-10,BOM_DEL,30,6915.01,13
2026-08-10,CCU_DEL,30,7263.98,12
2026-08-10,DEL_BLR,30,8134.610000000001,6
2026-08-10,DEL_BOM,30,7000.18,19
2026-08-10,DEL_CCU,30,7189.03,9
2026-08-10,HYD_DEL,30,6115.46,16
2026-08-10,MAA_DEL,30,7913.780000000001,12
2026-08-10,BLR_DEL,45,7031.645,10
2026-08-10,BLR_HYD,45,4151.285,16
2026-08-10,BOM_BLR,45,5608.08,19
2026-08-10,BOM_DEL,45,6766.84,16
2026-08-10,CCU_DEL,45,7264.665,16
2026-08-10,DEL_BLR,45,7163.78,13
2026-08-10,DEL_BOM,45,6897.08,19
2026-08-10,DEL_CCU,45,6643.21,13
2026-08-10,HYD_DEL,45,5906.219999999999,14
2026-08-10,MAA_DEL,45,7433.245,18
2026-08-11,BLR_DEL,1,13456.41,14
2026-08-11,BLR_HYD,1,7137.585,20
2026-08-11,BOM_BLR,1,10511.46,19
2026-08-11,BOM_DEL,1,12140.805,12
2026-08-11,CCU_DEL,1,12671.61,19
2026-08-11,DEL_BLR,1,13208.13,13
2026-08-11,DEL_BOM,1,10935.595000000001,12
2026-08-11,DEL_CCU,1,12084.134999999998,22
2026-08-11,HYD_DEL,1,11025.045,20
2026-08-11,MAA_DEL,1,13263.98,15
2026-08-11,BLR_DEL,7,10498.31,16
2026-08-11,BLR_HYD,7,6191.5599999999995,14
2026-08-11,BOM_BLR,7,7896.045,14
2026-08-11,BOM_DEL,7,9194.87,19
2026-08-11,CCU_DEL,7,9729.34,9
2026-08-11,DEL_BLR,7,10204.4,17
2026-08-11,DEL_BOM,7,9309.195,14
2026-08-11,DEL_CCU,7,9409.86,27
2026-08-11,HYD_DEL,7,8572.880000000001,14
2026-08-11,MAA_DEL,7,10442.545,10
2026-08-11,BLR_DEL,15,8831.16,20
2026-08-11,BLR_HYD,15,5380.405000000001,14
2026-08-11,BOM_BLR,15,7262.59,14
2026-08-11,BOM_DEL,15,8199.41,13
2026-08-11,CCU_DEL,15,7707.5650000000005,12
2026-08-11,DEL_BLR,15,9419.009999999998,12
2026-08-11,DEL_BOM,15,7656.725,16
2026-08-11,DEL_CCU,15,8546.255000000001,20
2026-08-11,HYD_DEL,15,7259.9349999999995,16
2026-08-11,MAA_DEL,15,9026.935,10
2026-08-11,BLR_DEL,30,7901.28,15
2026-08-11,BLR_HYD,30,4586.96,13
2026-08-11,BOM_BLR,30,5938.455,10
2026-08-11,BOM_DEL,30,6948.075,14
2026-08-11,CCU_DEL,30,7186.11,19
2026-08-11,DEL_BLR,30,7760.585,16
2026-08-11,DEL_BOM,30,6636.78,5
2026-08-11,DEL_CCU,30,7477.424999999999,8
2026-08-11,HYD_DEL,30,6786.76,11
2026-08-11,MAA_DEL,30,7532.17,12
2026-08-11,BLR_DEL,45,7515.41,15
2026-08-11,BLR_HYD,45,4304.379999999999,14
2026-08-11,BOM_BLR,45,5576.55,11
2026-08-11,BOM_DEL,45,6525.03,11
2026-08-11,CCU_DEL,45,6762.77,17
2026-08-11,DEL_BLR,45,7438.17,21
2026-08-11,DEL_BOM,45,6253.450000000001,10
2026-08-11,DEL_CCU,45,6887.265,14
2026-08-11,HYD_DEL,45,6425.625,12
2026-08-11,MAA_DEL,45,7460.75,11
2026-08-12,BLR_DEL,1,13453.46,19
2026-08-12,BLR_HYD,1,7650.870000000001,14
2026-08-12,BOM_BLR,1,10284.735,14
2026-08-12,BOM_DEL,1,11755.47,19
2026-08-12,CCU_DEL,1,12173.825,20
2026-08-12,DEL_BLR,1,12736.650000000001,10
2026-08-12,DEL_BOM,1,11739.55,16
2026-08-12,DEL_CCU,1,12115.744999999999,10
2026-08-12,HYD_DEL,1,10885.98,19
2026-08-12,MAA_DEL,1,14773.11,13
2026-08-12,BLR_DEL,7,10229.73,7
2026-08-12,BLR_HYD,7,5747.76,18
2026-08-12,BOM_BLR,7,8050.52,11
2026-08-12,BOM_DEL,7,9122.189999999999,14
2026-08-12,CCU_DEL,7,10152.09,11
2026-08-12,DEL_BLR,7,9934.02,23
2026-08-12,DEL_BOM,7,9320.23,15
2026-08-12,DEL_CCU,7,9790.06,14
2026-08-12,HYD_DEL,7,8752.6,17
2026-08-12,MAA_DEL,7,10951.04,15
2026-08-12,BLR_DEL,15,9008.98,11
2026-08-12,BLR_HYD,15,4925.4349999999995,20
2026-08-12,BOM_BLR,15,6880.615,10
2026-08-12,BOM_DEL,15,8092.76,17
2026-08-12,CCU_DEL,15,8201.98,14
2026-08-12,DEL_BLR,15,9006.02,15
2026-08-12,DEL_BOM,15,7663.28,11
2026-08-12,DEL_CCU,15,8406.61,15
2026-08-12,HYD_DEL,15,7394.39,13
2026-08-12,MAA_DEL,15,9556.58,13
2026-08-12,BLR_DEL,30,7828.879999999999,12
2026-08-12,BLR_HYD,30,4426.92,12
2026-08-12,BOM_BLR,30,5815.97,19
2026-08-12,BOM_DEL,30,7365.35,15
2026-08-12,CCU_DEL,30,7154.76,16
2026-08-12,DEL_BLR,30,7515.56,17
2026-08-12,DEL_BOM,30,7009.745,16
2026-08-12,DEL_CCU,30,6997.23,14
2026-08-12,HYD_DEL,30,6354.6,15
2026-08-12,MAA_DEL,30,7501.7,11
2026-08-12,BLR_DEL,45,8103.26,10
2026-08-12,BLR_HYD,45,5084.25,13
2026-08-12,BOM_BLR,45,6044.455,14
2026-08-12,BOM_DEL,45,7391.72,13
2026-08-12,CCU_DEL,45,7619.585,18
2026-08-12,DEL_BLR,45,7799.49,19
2026-08-12,DEL_BOM,45,7172.83,17
2026-08-12,DEL_CCU,45,7574.07,17
2026-08-12,HYD_DEL,45,6670.3,9
2026-08-12,MAA_DEL,45,8360.115,24
2026-08-13,BLR_DEL,1,13272.14,12
2026-08-13,BLR_HYD,1,7337.52,11
2026-08-13,BOM_BLR,1,10678.57,13
2026-08-13,BOM_DEL,1,11196.145,16
2026-08-13,CCU_DEL,1,13012.19,10
2026-08-13,DEL_BLR,1,12650.33,13
2026-08-13,DEL_BOM,1,11493.35,17
2026-08-13,DEL_CCU,1,12419.6,9
2026-08-13,HYD_DEL,1,10864.225,14
2026-08-13,MAA_DEL,1,13409.72,13
2026-08-13,BLR_DEL,7,10011.72,11
2026-08-13,BLR_HYD,7,5690.16,9
2026-08-13,BOM_BLR,7,8649.15,15
2026-08-13,BOM_DEL,7,9300.77,17
2026-08-13,CCU_DEL,7,9453.035,20
2026-08-13,DEL_BLR,7,10246.25,13
2026-08-13,DEL_BOM,7,9057.53,15
2026-08-13,DEL_CCU,7,9396.96,17
2026-08-13,HYD_DEL,7,8439.63,11
2026-08-13,MAA_DEL,7,11006.48,12
2026-08-13,BLR_DEL,15,9233.994999999999,16
2026-08-13,BLR_HYD,15,5084.33,19
2026-08-13,BOM_BLR,15,6624.33,13
2026-08-13,BOM_DEL,15,7351.74,11
2026-08-13,CCU_DEL,15,8678.46,7
2026-08-13,DEL_BLR,15,8749.42,9
2026-08-13,DEL_BOM,15,8156.06,21
2026-08-13,DEL_CCU,15,7996.23,15
2026-08-13,HYD_DEL,15,7075.03,13
2026-08-13,MAA_DEL,15,9554.96,8
2026-08-13,BLR_DEL,30,8350.37,11
2026-08-13,BLR_HYD,30,4880.57,15
2026-08-13,BOM_BLR,30,6394.67,17
2026-08-13,BOM_DEL,30,7541.305,12
2026-08-13,CCU_DEL,30,8010.17,16
2026-08-13,DEL_BLR,30,9100.365,20
2026-08-13,DEL_BOM,30,7391.77,11
2026-08-13,DEL_CCU,30,7059.9400000000005,10
2026-08-13,HYD_DEL,30,6775.745,18
2026-08-13,MAA_DEL,30,8252.31,15
2026-08-13,BLR_DEL,45,8350.21,19
2026-08-13,BLR_HYD,45,4837.425,22
2026-08-13,BOM_BLR,45,6262.35,14
2026-08-13,BOM_DEL,45,6795.12,22
2026-08-13,CCU_DEL,45,7568.38,16
2026-08-13,DEL_BLR,45,8074.86,19
2026-08-13,DEL_BOM,45,7410.485,12
2026-08-13,DEL_CCU,45,7571.7,23
2026-08-13,HYD_DEL,45,6834.44,13
2026-08-13,MAA_DEL,45,8604.29,16
2026-08-14,BLR_DEL,1,14456.43,21
2026-08-14,BLR_HYD,1,8846.7,14
2026-08-14,BOM_BLR,1,11596.405,10
2026-08-14,BOM_DEL,1,12814.77,13
2026-08-14,CCU_DEL,1,13050.34,14
2026-08-14,DEL_BLR,1,13223.675,12
2026-08-14,DEL_BOM,1,11872.06,8
2026-08-14,DEL_CCU,1,12921.04,15
2026-08-14,HYD_DEL,1,12559.21,17
2026-08-14,MAA_DEL,1,14012.36,17
2026-08-14,BLR_DEL,7,10885.24,9
2026-08-14,BLR_HYD,7,6104.95,17
2026-08-14,BOM_BLR,7,8189.855,22
2026-08-14,BOM_DEL,7,10306.939999999999,10
2026-08-14,CCU_DEL,7,10682.77,14
2026-08-14,DEL_BLR,7,10126.255000000001,18
2026-08-14,DEL_BOM,7,9197.86,15
2026-08-14,DEL_CCU,7,9586.25,18
2026-08-14,HYD_DEL,7,8025.8099999999995,12
2026-08-14,MAA_DEL,7,11031.05,11
2026-08-14,BLR_DEL,15,9264.59,15
2026-08-14,BLR_HYD,15,6159.469999999999,10
2026-08-14,BOM_BLR,15,7438.29,15
2026-08-14,BOM_DEL,15,8788.67,15
2026-08-14,CCU_DEL,15,9212.89,13
2026-08-14,DEL_BLR,15,9839.49,15
2026-08-14,DEL_BOM,15,8107.395,14
2026-08-14,DEL_CCU,15,9024.06,13
2026-08-14,HYD_DEL,15,7726.395,14
2026-08-14,MAA_DEL,15,10302.415,12
2026-08-14,BLR_DEL,30,8378.75,16
2026-08-14,BLR_HYD,30,4781.45,13
2026-08-14,BOM_BLR,30,6512.805,16
2026-08-14,BOM_DEL,30,7197.86,13
2026-08-14,CCU_DEL,30,7937.025,12
2026-08-14,DEL_BLR,30,8451.68,13
2026-08-14,DEL_BOM,30,7556.52,16
2026-08-14,DEL_CCU,30,7423.3,17
2026-08-14,HYD_DEL,30,6721.99,17
2026-08-14,MAA_DEL,30,8129.775,12
2026-08-14,BLR_DEL,45,7238.93,10
2026-08-14,BLR_HYD,45,4191.9,16
2026-08-14,BOM_BLR,45,6276.19,13
2026-08-14,BOM_DEL,45,5942.85,15
2026-08-14,CCU_DEL,45,6920.02,21
2026-08-14,DEL_BLR,45,6866.785,16
2026-08-14,DEL_BOM,45,6070.375,14
2026-08-14,DEL_CCU,45,7141.61,13
2026-08-14,HYD_DEL,45,5571.545,10
2026-08-14,MAA_DEL,45,7654.41,9
2026-08-15,BLR_DEL,1,15203.59,13
2026-08-15,BLR_HYD,1,8578.63,23
2026-08-15,BOM_BLR,1,11338.8,10
2026-08-15,BOM_DEL,1,13729.42,15
2026-08-15,CCU_DEL,1,13629.92,16
2026-08-15,DEL_BLR,1,14957.955,18
2026-08-15,DEL_BOM,1,13139.76,11
2026-08-15,DEL_CCU,1,13579.98,13
2026-08-15,HYD_DEL,1,11730.105,28
2026-08-15,MAA_DEL,1,14609.925,18
2026-08-15,BLR_DEL,7,10569.900000000001,12
2026-08-15,BLR_HYD,7,6752.6,12
2026-08-15,BOM_BLR,7,8534.19,19
2026-08-15,BOM_DEL,7,9956.83,13
2026-08-15,CCU_DEL,7,11671.61,7
2026-08-15,DEL_BLR,7,11576.14,11
2026-08-15,DEL_BOM,7,9662.805,10
2026-08-15,DEL_CCU,7,11590.81,11
2026-08-15,HYD_DEL,7,9814.83,15
2026-08-15,MAA_DEL,7,11774.41,16
2026-08-15,BLR_DEL,15,8760.95,12
2026-08-15,BLR_HYD,15,5463.86,19
2026-08-15,BOM_BLR,15,7250.1,19
2026-08-15,BOM_DEL,15,8202.095000000001,18
2026-08-15,CCU_DEL,15,9174.11,15
2026-08-15,DEL_BLR,15,9800.07,15
2026-08-15,DEL_BOM,15,8867.74,17
2026-08-15,DEL_CCU,15,9549.88,17
2026-08-15,HYD_DEL,15,7771.01,15
2026-08-15,MAA_DEL,15,9825.14,16
2026-08-15,BLR_DEL,30,7435.52,16
2026-08-15,BLR_HYD,30,4266.81,16
2026-08-15,BOM_BLR,30,5833.91,13
2026-08-15,BOM_DEL,30,7033.575,16
2026-08-15,CCU_DEL,30,7209.51,20
2026-08-15,DEL_BLR,30,7635.620000000001,10
2026-08-15,DEL_BOM,30,6480.15,13
2026-08-15,DEL_CCU,30,7635.1849999999995,14
2026-08-15,HYD_DEL,30,6286.01,17
2026-08-15,MAA_DEL,30,8071.54,11
