collection_timestamp,source,origin,destination,travel_date,airline,flight_number,fare_class,advance_days,base_fare,taxes,fees,total_fare,currency,availability
2026-08-16 06:20:00,easemytrip,MAA,DEL,2026-08-17 06:20:00,Air India,AI5571,Economy,1,10302.6,1625.58,357.31,12285.49,INR,available
2026-07-14 04:42:00,ixigo,CCU,DEL,2026-07-15 04:42:00,Akasa Air,QP1245,Economy,1,9060.19,1419.8,332.09,10812.08,INR,available
2026-07-25 13:19:00,cleartrip,MAA,DEL,2026-08-09 13:19:00,Air India,AI3741,Economy,15,8247.14,1745.47,273.87,10266.48,INR,available
2026-07-05 16:21:00,air_india,HYD,DEL,2026-07-06 16:21:00,SpiceJet,SG7870,Economy Flex,1,8481.41,1691.07,354.06,10526.54,INR,available
2026-07-12 05:00:00,indigo,DEL,BLR,2026-07-27 05:00:00,Akasa Air,QP2894,Economy Flex,15,7223.06,1200.58,427.7,8851.34,INR,available
2026-08-06 05:23:00,indigo,DEL,BOM,2026-08-21 05:23:00,SpiceJet,SG6982,Economy,15,6080.07,1201.13,399.12,7680.32,INR,available
2026-07-04 02:52:00,indigo,BLR,DEL,2026-08-18 02:52:00,IndiGo,6E2387,Economy Flex,45,6443.1,1402.81,237.28,8083.19,INR,available
2026-07-29 20:43:00,indigo,DEL,BLR,2026-08-28 20:43:00,IndiGo,6E8215,Economy Flex,30,6898.51,1211.36,217.61,8327.49,INR,available
2026-08-30 13:33:00,air_india,CCU,DEL,2026-08-31 13:33:00,Akasa Air,QP6358,Economy Flex,1,9956.35,2155.02,445.78,12557.16,INR,available
2026-08-26 04:30:00,easemytrip,DEL,CCU,2026-09-25 04:30:00,Air India Express,IX1874,Economy,30,4680.56,882.21,200.38,5763.15,INR,available
2026-08-10 18:33:00,air_india,BLR,HYD,2026-09-09 18:33:00,Air India Express,IX7018,Economy Flex,30,3001.28,654.72,264.03,3920.03,INR,available
2026-07-21 00:24:00,ixigo,DEL,BOM,2026-08-05 00:24:00,Air India,AI7696,Economy,15,6969.54,1234.73,177.45,8381.72,INR,available
2026-07-13 04:42:00,makemytrip,MAA,DEL,2026-07-28 04:42:00,Akasa Air,QP9340,Economy Flex,15,8114.61,1717.92,424.58,10257.12,INR,available
2026-07-19 13:31:00,indigo,BLR,DEL,2026-07-26 13:31:00,SpiceJet,SG3947,Economy,7,7942.2,1283.18,403.8,9629.17,INR,available
2026-08-08 08:13:00,easemytrip,BOM,DEL,2026-08-23 08:13:00,Akasa Air,QP160,Economy,15,6368.71,1207.02,261.79,7837.51,INR,available
2026-07-30 07:12:00,cleartrip,DEL,CCU,2026-07-31 07:12:00,IndiGo,6E2546,Economy Flex,1,12391.22,1952.2,383.04,14726.46,INR,available
2026-08-19 21:14:00,indigo,HYD,DEL,2026-08-26 21:14:00,IndiGo,6E819,Economy,7,7109.39,1488.25,418.39,9016.02,INR,available
2026-07-12 06:42:00,easemytrip,BOM,DEL,2026-08-11 06:42:00,IndiGo,6E115,Economy,30,5058.19,869.28,422.86,6350.33,INR,available
2026-07-22 18:09:00,easemytrip,BOM,DEL,2026-08-06 18:09:00,SpiceJet,SG4128,Economy,15,5732.53,931.62,306.4,6970.54,INR,available
2026-07-25 07:24:00,indigo,DEL,BOM,2026-08-01 07:24:00,SpiceJet,SG7122,Economy,7,6664.83,1265.85,171.4,8102.08,INR,available
2026-08-03 20:17:00,easemytrip,BLR,HYD,2026-08-18 20:17:00,Air India Express,IX2832,Economy Flex,15,3999.79,629.29,434.58,5063.66,INR,available
2026-08-05 00:38:00,easemytrip,CCU,DEL,2026-09-04 00:38:00,SpiceJet,SG614,Economy,30,5250.3,909.56,447.5,6607.36,INR,available
2026-08-21 06:38:00,ixigo,DEL,BLR,2026-08-28 06:38:00,IndiGo,6E2658,Economy Flex,7,9431.42,1684.48,407.15,11523.05,INR,available
2026-08-10 21:44:00,makemytrip,DEL,BOM,2026-09-09 21:44:00,SpiceJet,SG3525,Economy Flex,30,5124.97,900.15,181.73,6206.85,INR,available
2026-08-25 10:58:00,ixigo,HYD,DEL,2026-09-24 10:58:00,SpiceJet,SG3395,Economy Flex,30,4914.85,834.89,240.6,5990.33,INR,available
2026-07-30 02:31:00,air_india,CCU,DEL,2026-08-14 02:31:00,Akasa Air,QP7251,Economy,15,6071.17,1170.2,240.77,7482.14,INR,available
2026-08-05 10:55:00,easemytrip,DEL,BOM,2026-09-19 10:55:00,Air India Express,IX7706,Economy Flex,45,6879.91,1237.1,403.57,8520.57,INR,available
2026-07-15 03:24:00,goibibo,BOM,BLR,2026-07-22 03:24:00,IndiGo,6E7136,Economy,7,6035.34,1042.4,432.21,7509.94,INR,available
2026-07-22 01:51:00,goibibo,HYD,DEL,2026-08-21 01:51:00,SpiceJet,SG8744,Economy,30,4337.57,762.21,375.97,5475.75,INR,available
2026-08-29 22:05:00,makemytrip,DEL,BLR,2026-09-05 22:05:00,Air India,AI5960,Economy,7,9527.48,1836.67,184.97,11549.12,INR,available
2026-08-23 00:10:00,makemytrip,HYD,DEL,2026-08-30 00:10:00,SpiceJet,SG4841,Economy,7,6455.51,1084.79,352.26,7892.56,INR,available
2026-07-05 17:55:00,indigo,DEL,BOM,2026-07-06 17:55:00,Akasa Air,QP1770,Economy,1,8400.08,1733.45,371.0,10504.53,INR,available
2026-08-02 05:34:00,air_india,DEL,CCU,2026-08-03 05:34:00,Air India,AI294,Economy Flex,1,12577.49,2334.93,182.47,15094.89,INR,available
2026-07-21 08:45:00,makemytrip,BOM,DEL,2026-07-22 08:45:00,Akasa Air,QP6752,Economy Flex,1,9458.35,1566.09,351.2,11375.64,INR,available
2026-07-28 13:02:00,easemytrip,HYD,DEL,2026-08-12 13:02:00,IndiGo,6E8800,Economy Flex,15,5974.94,1032.15,184.67,7191.76,INR,available
2026-08-27 18:31:00,makemytrip,BOM,BLR,2026-10-11 18:31:00,Air India,AI8752,Economy Flex,45,5239.6,1021.58,191.68,6452.86,INR,available
2026-08-27 06:57:00,cleartrip,DEL,BOM,2026-09-26 06:57:00,IndiGo,6E8553,Economy Flex,30,6364.39,1238.0,433.86,8036.25,INR,available
2026-08-03 18:39:00,makemytrip,HYD,DEL,2026-09-02 18:39:00,SpiceJet,SG2478,Economy Flex,30,4874.31,983.62,176.66,6034.59,INR,available
2026-07-20 01:36:00,easemytrip,DEL,CCU,2026-08-04 01:36:00,SpiceJet,SG5211,Economy Flex,15,6816.65,1417.63,152.06,8386.34,INR,available
2026-08-06 18:57:00,indigo,BOM,DEL,2026-09-05 18:57:00,Air India Express,IX3486,Economy Flex,30,6418.81,1137.84,435.35,7992.0,INR,available
2026-08-12 14:42:00,goibibo,BLR,HYD,2026-09-26 14:42:00,Air India Express,IX2435,Economy Flex,45,4147.84,901.75,409.5,5459.08,INR,available
2026-08-30 10:52:00,ixigo,CCU,DEL,2026-08-31 10:52:00,Air India Express,IX1148,Economy Flex,1,9324.57,1865.79,290.91,11481.28,INR,available
2026-09-01 16:29:00,air_india,DEL,BLR,2026-10-01 16:29:00,Akasa Air,QP9406,Economy Flex,30,6838.87,1469.57,302.27,8610.71,INR,available
2026-08-15 06:25:00,easemytrip,DEL,CCU,2026-08-16 06:25:00,Akasa Air,QP6787,Economy,1,11510.7,1918.59,405.33,13834.62,INR,available
2026-08-04 07:16:00,indigo,BOM,DEL,2026-08-11 07:16:00,Akasa Air,QP7461,Economy,7,7980.86,1349.66,189.12,9519.64,INR,available
2026-09-01 16:52:00,air_india,DEL,BLR,2026-09-08 16:52:00,Air India Express,IX4908,Economy Flex,7,8446.43,1856.75,401.93,10705.11,INR,sold_out
2026-08-19 07:48:00,indigo,BOM,BLR,2026-09-18 07:48:00,Akasa Air,QP3667,Economy Flex,30,5342.32,931.45,174.73,6448.5,INR,available
2026-08-28 14:35:00,easemytrip,DEL,BOM,2026-09-27 14:35:00,SpiceJet,SG9411,Economy Flex,30,6698.87,1324.88,215.08,8238.83,INR,available
2026-07-11 18:55:00,indigo,BOM,BLR,2026-07-18 18:55:00,Air India Express,IX1781,Economy,7,6128.94,1099.76,179.66,7408.37,INR,available
2026-09-03 12:19:00,indigo,DEL,CCU,2026-09-10 12:19:00,IndiGo,6E4262,Economy,7,7089.52,1514.52,278.07,8882.11,INR,available
2026-07-01 15:36:00,easemytrip,DEL,BOM,2026-07-31 15:36:00,Air India,AI2228,Economy,30,5792.31,1066.08,435.06,7293.46,INR,available
2026-08-22 11:38:00,indigo,CCU,DEL,2026-10-06 11:38:00,IndiGo,6E8091,Economy,45,4813.29,849.3,276.88,5939.47,INR,available
2026-07-24 06:49:00,goibibo,BLR,DEL,2026-08-23 06:49:00,Akasa Air,QP4367,Economy Flex,30,,1457.2,371.19,10036.41,INR,available
2026-08-05 19:51:00,easemytrip,MAA,DEL,2026-09-19 19:51:00,IndiGo,6E6567,Economy,45,5986.48,1273.18,224.42,7484.07,INR,available
2026-08-14 21:45:00,cleartrip,DEL,CCU,2026-09-13 21:45:00,IndiGo,6E7287,Economy Flex,30,5919.58,892.58,200.81,7012.97,INR,available
2026-08-31 18:37:00,goibibo,DEL,BOM,2026-09-30 18:37:00,SpiceJet,SG6802,Economy,30,4433.15,786.53,326.78,5546.46,INR,available
2026-09-01 13:15:00,ixigo,MAA,DEL,2026-09-08 13:15:00,Air India,AI9712,Economy Flex,7,12466.28,2320.41,414.14,15200.83,INR,sold_out
2026-07-11 16:18:00,cleartrip,DEL,BOM,2026-08-10 16:18:00,IndiGo,6E6478,Economy Flex,30,6275.82,1208.14,343.33,7827.28,INR,available
2026-07-14 01:57:00,easemytrip,CCU,DEL,2026-07-21 01:57:00,SpiceJet,SG9346,Economy,7,6999.18,1126.41,437.61,8563.21,INR,available
2026-08-05 00:22:00,goibibo,DEL,BLR,2026-08-06 00:22:00,Air India,AI3879,Economy,1,9970.27,1863.43,408.34,12242.04,INR,available
2026-08-23 00:47:00,indigo,BLR,DEL,2026-09-07 00:47:00,IndiGo,6E6245,Economy Flex,15,7805.28,1295.3,240.34,9340.91,INR,available
2026-08-01 09:27:00,makemytrip,BLR,HYD,2026-08-16 09:27:00,IndiGo,6E3677,Economy,15,4124.02,802.14,445.32,5371.48,INR,available
2026-07-25 19:08:00,makemytrip,BOM,BLR,2026-08-01 19:08:00,Akasa Air,QP4691,Economy Flex,7,7905.22,1227.98,302.32,9435.53,INR,available
2026-07-31 19:29:00,easemytrip,DEL,BOM,2026-08-30 19:29:00,SpiceJet,SG8572,Economy,30,5904.66,1115.48,398.33,7418.48,INR,available
2026-08-15 00:12:00,easemytrip,HYD,DEL,2026-08-22 00:12:00,IndiGo,6E6142,Economy Flex,7,9114.36,1606.03,411.13,11131.53,INR,available
2026-07-18 07:31:00,indigo,BLR,DEL,2026-07-19 07:31:00,IndiGo,6E6554,Economy Flex,1,11119.36,2312.83,305.61,13737.8,INR,available
2026-09-01 07:07:00,indigo,BOM,BLR,2026-09-16 07:07:00,Air India,AI4110,Economy,15,5767.31,1092.51,438.53,7298.34,INR,available
2026-09-03 10:25:00,goibibo,BLR,HYD,2026-09-18 10:25:00,Air India Express,IX4515,Economy,15,3521.38,564.26,387.71,4473.35,INR,available
2026-07-08 01:23:00,cleartrip,BOM,BLR,2026-07-15 01:23:00,Akasa Air,QP2387,Economy,7,6520.67,1017.43,406.94,7945.05,INR,available
2026-07-15 06:05:00,makemytrip,BOM,BLR,2026-08-29 06:05:00,SpiceJet,SG5561,Economy,45,4394.18,881.11,372.48,5647.77,INR,sold_out
2026-08-07 20:52:00,air_india,BOM,BLR,2026-09-21 20:52:00,Air India,AI1409,Economy Flex,45,5480.2,1021.18,433.38,6934.77,INR,available
2026-07-24 02:24:00,indigo,CCU,DEL,2026-08-23 02:24:00,Akasa Air,QP7783,Economy,30,5139.68,776.15,346.02,6261.84,INR,available
2026-08-09 10:57:00,makemytrip,DEL,BOM,2026-08-10 10:57:00,Air India Express,IX8940,Economy,1,9771.16,1821.7,346.61,11939.47,INR,available
2026-07-13 03:52:00,air_india,DEL,CCU,2026-07-14 03:52:00,IndiGo,6E9314,Economy Flex,1,11831.46,2581.66,385.7,14798.82,INR,available
2026-08-27 03:47:00,ixigo,MAA,DEL,2026-08-28 03:47:00,Akasa Air,QP4549,Economy,1,10740.88,2300.07,428.2,13469.14,INR,available
2026-08-14 17:00:00,easemytrip,MAA,DEL,2026-08-21 17:00:00,Air India Express,IX3713,Economy Flex,7,9416.94,1487.91,406.49,11311.35,INR,available
2026-08-30 03:05:00,air_india,MAA,DEL,2026-09-06 03:05:00,Akasa Air,QP2791,Economy Flex,7,10148.0,1974.43,236.02,,INR,available
2026-07-16 22:13:00,cleartrip,HYD,DEL,2026-07-23 22:13:00,Air India,AI634,Economy Flex,7,8307.85,1366.6,171.35,9845.8,INR,available
2026-07-13 05:33:00,ixigo,BOM,DEL,2026-07-20 05:33:00,Air India Express,IX7681,Economy,7,6877.69,1314.33,352.71,8544.73,INR,available
2026-09-03 03:23:00,ixigo,BOM,DEL,2026-09-18 03:23:00,Air India Express,IX3382,Economy Flex,15,6403.3,1104.94,192.38,7700.62,INR,available
2026-07-25 20:17:00,goibibo,HYD,DEL,2026-08-24 20:17:00,IndiGo,6E4479,Economy Flex,30,5711.78,893.54,317.43,6922.74,INR,available
2026-07-30 18:40:00,ixigo,BLR,HYD,2026-08-29 18:40:00,Akasa Air,QP9184,Economy,30,4068.34,727.25,261.48,5057.07,INR,available
2026-07-29 13:27:00,goibibo,BOM,BLR,2026-08-13 13:27:00,Air India Express,IX2512,Economy Flex,15,,1177.74,428.45,7661.09,INR,available
2026-07-13 05:10:00,cleartrip,BLR,HYD,2026-08-27 05:10:00,SpiceJet,SG9632,Economy Flex,45,3357.69,732.34,398.3,4488.33,INR,available
2026-08-08 00:39:00,indigo,CCU,DEL,2026-08-09 00:39:00,SpiceJet,SG1879,Economy,1,10063.54,1786.44,345.45,12195.43,INR,available
2026-07-27 06:35:00,easemytrip,CCU,DEL,2026-08-03 06:35:00,IndiGo,6E6689,Economy Flex,7,8366.58,1528.98,275.82,10171.38,INR,available
2026-07-05 12:42:00,indigo,DEL,CCU,2026-07-12 12:42:00,SpiceJet,SG5631,Economy,7,7058.09,1412.39,342.0,8812.47,INR,available
2026-08-03 19:16:00,cleartrip,DEL,BOM,2026-09-17 19:16:00,Air India,AI9591,Economy Flex,45,5730.47,1247.38,239.25,7217.1,INR,available
2026-07-03 17:19:00,air_india,DEL,CCU,2026-08-02 17:19:00,IndiGo,6E7985,Economy,30,6268.71,943.7,221.18,7433.58,INR,available
2026-07-20 13:10:00,air_india,DEL,BOM,2026-07-21 13:10:00,IndiGo,6E1917,Economy,1,8894.63,1531.61,337.07,10763.31,INR,available
2026-08-30 23:47:00,easemytrip,BOM,DEL,2026-09-29 23:47:00,SpiceJet,SG3540,Economy,30,4864.32,813.56,207.74,5885.62,INR,available
2026-07-28 00:27:00,makemytrip,BOM,DEL,2026-07-29 00:27:00,Air India Express,IX6518,Economy,1,9256.41,1807.33,401.08,11464.82,INR,available
2026-07-20 08:46:00,makemytrip,HYD,DEL,2026-08-19 08:46:00,Akasa Air,QP3974,Economy,30,4761.82,948.02,439.47,6149.32,INR,available
2026-08-31 04:48:00,cleartrip,BLR,DEL,2026-09-30 04:48:00,IndiGo,6E671,Economy,30,5923.04,1021.68,181.91,7126.63,INR,available
2026-08-20 02:10:00,makemytrip,DEL,BOM,2026-09-04 02:10:00,SpiceJet,SG5947,Economy,15,5587.77,1229.18,410.79,7227.74,INR,available
2026-08-08 05:41:00,indigo,BOM,DEL,2026-08-09 05:41:00,Air India Express,IX571,Economy Flex,1,11076.45,2201.89,306.52,13584.87,INR,available
2026-08-19 14:01:00,easemytrip,BOM,BLR,2026-09-03 14:01:00,IndiGo,6E8242,Economy Flex,15,5445.84,953.21,273.2,6672.25,INR,available
2026-07-18 23:35:00,makemytrip,HYD,DEL,2026-07-19 23:35:00,SpiceJet,SG4570,Economy Flex,1,8144.7,1382.92,448.17,9975.79,INR,available
2026-07-18 04:29:00,easemytrip,HYD,DEL,2026-09-01 04:29:00,IndiGo,6E6955,Economy,45,4383.59,813.48,153.51,5350.58,INR,available
2026-08-16 14:28:00,ixigo,DEL,BOM,2026-08-23 14:28:00,Air India,AI1429,Economy,7,9047.81,1662.96,256.71,10967.48,INR,available
2026-08-06 06:50:00,goibibo,DEL,CCU,2026-08-07 06:50:00,Air India Express,IX8467,Economy,1,9720.27,1983.65,243.5,11947.41,INR,available
2026-07-16 18:29:00,ixigo,BOM,BLR,2026-07-17 18:29:00,Air India Express,IX3615,Economy Flex,1,9438.59,1850.5,259.63,11548.72,INR,available
2026-07-12 03:39:00,makemytrip,HYD,DEL,2026-07-19 03:39:00,Akasa Air,QP9571,Economy,7,7219.44,1541.93,367.12,9128.48,INR,available
2026-08-06 11:21:00,indigo,BLR,HYD,2026-09-20 11:21:00,SpiceJet,SG9634,Economy,45,2917.92,488.25,275.42,3681.6,INR,available
2026-08-06 00:35:00,indigo,BOM,DEL,2026-09-05 00:35:00,Air India,AI558,Economy,30,5900.22,1159.18,186.79,7246.18,INR,available
2026-08-26 04:03:00,indigo,CCU,DEL,2026-08-27 04:03:00,Air India Express,IX2435,Economy,1,8656.7,1683.67,374.87,10715.24,INR,available
2026-07-05 05:38:00,indigo,HYD,DEL,2026-08-19 05:38:00,Air India Express,IX6245,Economy Flex,45,5511.08,973.96,383.05,6868.09,INR,available
2026-08-11 17:52:00,indigo,DEL,BOM,2026-08-12 17:52:00,Air India,AI4107,Economy,1,9878.35,2008.46,335.52,12222.33,INR,available
2026-07-25 02:11:00,easemytrip,BOM,DEL,2026-07-26 02:11:00,Air India Express,IX8427,Economy,1,9899.45,1556.26,238.16,11693.87,INR,available
2026-07-12 01:18:00,goibibo,BOM,BLR,2026-08-11 01:18:00,IndiGo,6E5171,Economy,30,4890.21,978.47,196.92,6065.6,INR,available
2026-09-01 02:22:00,indigo,DEL,BOM,2026-09-02 02:22:00,Air India Express,IX3842,Economy,1,9134.76,1991.09,435.54,11561.39,INR,available
2026-08-29 08:51:00,makemytrip,DEL,CCU,2026-09-13 08:51:00,SpiceJet,SG3188,Economy,15,6949.45,1515.41,352.65,8817.51,INR,available
2026-07-20 00:43:00,cleartrip,BOM,BLR,2026-08-19 00:43:00,Akasa Air,QP8840,Economy,30,4854.59,986.39,332.55,6173.54,INR,available
2026-07-05 07:41:00,indigo,HYD,DEL,2026-08-04 07:41:00,Akasa Air,QP7444,Economy,30,4189.64,802.67,280.41,5272.71,INR,available
2026-07-15 16:57:00,cleartrip,DEL,BLR,2026-07-16 16:57:00,Air India,AI2420,Economy,1,10701.21,2081.82,449.99,13233.02,INR,available
2026-08-28 00:35:00,easemytrip,BLR,DEL,2026-09-12 00:35:00,SpiceJet,SG9064,Economy,15,7078.61,1359.44,273.86,8711.91,INR,available
2026-08-30 14:54:00,ixigo,HYD,DEL,2026-09-14 14:54:00,Air India,AI3602,Economy,15,5799.51,1205.33,160.07,11134.26201875757,INR,available
2026-07-16 12:07:00,easemytrip,BOM,DEL,2026-08-30 12:07:00,Air India Express,IX5845,Economy Flex,45,6276.05,1361.96,322.8,7960.82,INR,available
2026-08-02 07:19:00,easemytrip,MAA,DEL,2026-08-03 07:19:00,Air India Express,IX2528,Economy Flex,1,11624.15,1926.55,155.79,13706.49,INR,available
2026-07-14 07:18:00,goibibo,DEL,BLR,2026-07-29 07:18:00,Air India,AI5995,Economy Flex,15,7610.83,1575.08,209.16,9395.07,INR,available
2026-08-19 16:50:00,indigo,BLR,HYD,2026-10-03 16:50:00,Air India,AI5793,Economy,45,3563.05,660.8,236.65,4460.49,INR,available
2026-08-14 02:47:00,easemytrip,BLR,DEL,2026-08-29 02:47:00,Akasa Air,QP3019,Economy,15,8110.03,1486.71,358.37,9955.11,INR,available
2026-07-24 20:31:00,ixigo,DEL,CCU,2026-09-07 20:31:00,Air India Express,IX155,Economy,45,5393.83,966.0,227.49,6587.33,INR,available
2026-07-22 03:56:00,easemytrip,DEL,BLR,2026-07-23 03:56:00,Air India Express,IX6827,Economy,1,10800.73,2170.26,403.75,13374.74,INR,available
2026-08-08 13:45:00,goibibo,BLR,DEL,2026-08-23 13:45:00,Air India,AI5740,Economy Flex,15,9618.42,1869.72,187.88,11676.03,INR,available
2026-08-02 04:19:00,indigo,DEL,CCU,2026-09-16 04:19:00,SpiceJet,SG8416,Economy,45,4592.53,742.08,399.92,5734.54,INR,available
2026-08-05 11:56:00,goibibo,BOM,DEL,2026-09-19 11:56:00,Air India,AI1098,Economy,45,6516.22,1103.94,150.18,7770.34,INR,available
2026-08-11 18:02:00,easemytrip,BLR,DEL,2026-08-26 18:02:00,Air India Express,IX2135,Economy Flex,15,7027.57,1516.8,227.95,8772.32,INR,available
2026-07-08 04:08:00,makemytrip,BLR,DEL,2026-07-09 04:08:00,SpiceJet,SG1965,Economy Flex,1,11495.45,2072.26,398.6,13966.31,INR,available
2026-07-01 23:35:00,indigo,BLR,HYD,2026-07-08 23:35:00,IndiGo,6E2641,Economy Flex,7,5553.99,1075.66,274.72,6904.37,INR,sold_out
2026-07-10 01:09:00,ixigo,CCU,DEL,2026-08-09 01:09:00,IndiGo,6E7100,Economy Flex,30,7107.43,1252.91,255.95,8616.29,INR,available
2026-08-11 12:13:00,makemytrip,BLR,HYD,2026-08-12 12:13:00,IndiGo,6E6097,Economy Flex,1,6782.02,1348.3,391.0,8521.31,INR,available
2026-08-03 20:19:00,easemytrip,DEL,BLR,2026-09-17 20:19:00,IndiGo,6E6053,Economy,45,5866.57,919.8,331.92,7118.29,INR,available
2026-07-06 07:35:00,goibibo,BOM,DEL,2026-07-07 07:35:00,Akasa Air,QP4572,Economy,1,7587.74,1556.59,239.45,9383.78,INR,available
2026-08-29 10:16:00,ixigo,HYD,DEL,2026-09-05 10:16:00,Akasa Air,QP7994,Economy Flex,7,8551.63,1717.77,370.85,10640.25,INR,sold_out
2026-07-12 15:57:00,cleartrip,BLR,DEL,2026-07-27 15:57:00,Akasa Air,QP5006,Economy Flex,15,7434.04,1561.11,247.36,17209.74871853011,INR,available
2026-07-12 19:26:00,makemytrip,DEL,CCU,2026-07-27 19:26:00,Air India,AI4862,Economy,15,8032.88,1485.7,360.56,9879.14,INR,available
2026-07-29 01:57:00,air_india,BLR,HYD,2026-09-12 01:57:00,Air India Express,IX9907,Economy,45,3629.74,707.06,401.24,-4738.04,INR,available
2026-07-27 19:35:00,ixigo,BLR,DEL,2026-08-26 19:35:00,Air India,AI2515,Economy Flex,30,7542.37,1482.04,329.3,9353.71,INR,available
2026-07-15 06:00:00,goibibo,CCU,DEL,2026-07-16 06:00:00,Air India Express,IX3711,Economy Flex,1,11109.35,1866.37,173.84,13149.56,INR,available
2026-08-25 06:59:00,easemytrip,CCU,DEL,2026-08-26 06:59:00,SpiceJet,SG3942,Economy,1,9293.54,1521.54,401.06,11216.14,INR,available
2026-08-12 13:55:00,air_india,BLR,DEL,2026-08-13 13:55:00,IndiGo,6E4435,Economy Flex,1,10800.53,2191.16,168.06,13159.76,INR,available
2026-07-13 15:30:00,easemytrip,CCU,DEL,2026-07-14 15:30:00,Akasa Air,QP4854,Economy Flex,1,12404.64,2449.48,228.5,15082.62,INR,available
2026-08-29 23:18:00,ixigo,BOM,BLR,2026-09-28 23:18:00,IndiGo,6E5475,Economy Flex,30,5244.69,1061.53,433.19,6739.41,INR,available
2026-08-07 12:53:00,makemytrip,DEL,BOM,2026-09-21 12:53:00,SpiceJet,SG3448,Economy,45,4592.61,897.92,371.66,5862.18,INR,available
2026-08-05 16:44:00,cleartrip,MAA,DEL,2026-08-20 16:44:00,Air India,AI5605,Economy,15,7913.53,1442.51,347.99,9704.03,INR,available
2026-07-01 06:28:00,easemytrip,HYD,DEL,2026-08-15 06:28:00,SpiceJet,SG7270,Economy,45,4330.84,683.34,159.55,5173.73,INR,available
2026-08-20 01:29:00,indigo,BLR,HYD,2026-09-04 01:29:00,Air India,AI3977,Economy,15,4233.8,760.68,393.15,5387.63,INR,available
2026-08-29 01:43:00,air_india,HYD,DEL,2026-10-13 01:43:00,Air India,AI9840,Economy,45,4968.96,923.08,424.14,6316.18,INR,available
2026-08-15 07:55:00,easemytrip,BOM,DEL,2026-08-16 07:55:00,Akasa Air,QP2865,Economy Flex,1,12231.62,2074.99,317.04,14623.65,INR,available
2026-07-19 23:00:00,indigo,HYD,DEL,2026-07-26 23:00:00,Akasa Air,QP597,Economy Flex,7,8420.06,1706.28,347.14,10473.49,INR,available
2026-08-14 16:13:00,air_india,HYD,DEL,2026-08-29 16:13:00,IndiGo,6E4736,Economy Flex,15,5972.05,989.01,206.42,7167.48,INR,available
2026-07-27 16:13:00,ixigo,MAA,DEL,2026-08-26 16:13:00,SpiceJet,SG2677,Economy,30,6503.15,1156.07,377.64,8036.86,INR,available
2026-08-24 11:56:00,easemytrip,BLR,HYD,2026-09-08 11:56:00,SpiceJet,SG1676,Economy Flex,15,4573.7,927.68,223.99,5725.37,INR,available
2026-07-16 06:21:00,indigo,MAA,DEL,2026-07-17 06:21:00,Air India,AI6246,Economy Flex,1,14991.38,2944.82,342.83,18279.03,INR,available
2026-07-12 04:25:00,cleartrip,BLR,DEL,2026-07-27 04:25:00,SpiceJet,SG7599,Economy Flex,15,6806.42,1025.45,153.55,7985.42,INR,available
2026-07-12 13:30:00,goibibo,BOM,BLR,2026-07-19 13:30:00,Air India Express,IX8825,Economy,7,6446.26,1263.71,195.67,7905.64,INR,available
2026-08-24 07:51:00,indigo,BLR,DEL,2026-08-25 07:51:00,SpiceJet,SG2816,Economy Flex,1,10614.69,1991.63,215.03,12821.36,INR,available
2026-08-06 15:21:00,easemytrip,DEL,BOM,2026-08-21 15:21:00,SpiceJet,SG9792,Economy,15,5119.96,917.9,177.71,6215.57,INR,available
2026-07-07 07:13:00,goibibo,CCU,DEL,2026-07-14 07:13:00,SpiceJet,SG2594,Economy Flex,7,8470.39,1365.88,320.24,10156.52,INR,available
2026-08-03 11:21:00,indigo,DEL,BLR,2026-08-18 11:21:00,Air India Express,IX3908,Economy,15,6937.01,1116.45,242.18,8295.64,INR,available
2026-07-11 00:07:00,cleartrip,BOM,BLR,2026-07-12 00:07:00,Air India,AI2584,Economy,1,10020.82,1825.59,447.15,12293.56,INR,available
2026-07-27 04:42:00,indigo,DEL,CCU,2026-07-28 04:42:00,Akasa Air,QP4158,Economy,1,9260.84,1726.13,344.08,11331.05,INR,available
2026-08-07 01:56:00,cleartrip,BLR,DEL,2026-09-21 01:56:00,Air India,AI8562,Economy Flex,45,6282.79,1019.36,297.73,7599.87,INR,available
2026-07-23 12:24:00,air_india,DEL,BLR,2026-09-06 12:24:00,Air India Express,IX7879,Economy,45,6898.79,1493.16,449.59,8841.54,INR,available
2026-07-07 16:56:00,makemytrip,DEL,BOM,2026-07-14 16:56:00,Air India Express,IX5004,Economy,7,6830.03,1092.17,239.43,14892.673113850487,INR,available
2026-08-22 17:15:00,goibibo,HYD,DEL,2026-08-29 17:15:00,IndiGo,6E1063,Economy Flex,7,8191.46,1750.58,246.07,10188.12,INR,available
2026-09-01 10:18:00,cleartrip,BOM,DEL,2026-10-01 10:18:00,IndiGo,6E399,Economy,30,5182.27,1033.3,189.48,6405.05,INR,available
2026-07-03 14:20:00,cleartrip,BOM,DEL,2026-07-18 14:20:00,IndiGo,6E4551,Economy Flex,15,8386.84,1316.96,333.16,17398.496916406108,INR,available
2026-08-06 13:55:00,cleartrip,BOM,BLR,2026-08-21 13:55:00,Air India Express,IX8816,Economy Flex,15,5552.52,1102.1,341.66,6996.28,INR,available
2026-07-06 00:50:00,easemytrip,DEL,CCU,2026-08-20 00:50:00,Air India,AI7192,Economy Flex,45,6662.42,1384.94,196.29,8243.65,INR,available
